Layer,Sparsity,Compression Ratio,Compressed Size,Actual Size
Conv Layer 1,0.6607944214876033,3.7815934454984683,4095628,15488000
Conv Layer 2,0.7517504000914494,4.905241485050926,2282750,11197440
Conv Layer 3,0.8176297460552269,5.196460743884374,999080,5191680
Conv Layer 4,0.7890948594674556,4.4234391973928044,782450,3461120
Conv Layer 5,0.8700929178994082,6.745954711479615,513066,3461120
